date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-11-12,Madhya Pradesh,Shahdol,484661,0,1
2025-11-12,Madhya Pradesh,Shajapur,465333,2,18
2025-11-12,Madhya Pradesh,Shajapur,465335,0,5
2025-11-12,Madhya Pradesh,Shajapur,465447,2,25
2025-11-12,Madhya Pradesh,Sheopur,476335,1,25
2025-11-12,Madhya Pradesh,Shivpuri,473585,1,25
2025-11-12,Madhya Pradesh,Shivpuri,473775,7,48
2025-11-12,Madhya Pradesh,Shivpuri,473793,1,31
2025-11-12,Madhya Pradesh,Sidhi,486661,7,93
2025-11-12,Madhya Pradesh,Sidhi,486775,4,28
2025-11-12,Madhya Pradesh,Tikamgarh,472001,4,40
2025-11-12,Madhya Pradesh,Tikamgarh,472005,0,4
2025-11-12,Madhya Pradesh,Tikamgarh,472118,3,34
2025-11-12,Madhya Pradesh,Tikamgarh,472331,1,16
2025-11-12,Madhya Pradesh,Tikamgarh,472337,2,14
2025-11-12,Madhya Pradesh,Tikamgarh,472446,1,1
2025-11-12,Madhya Pradesh,Tikamgarh,472447,4,8
2025-11-12,Madhya Pradesh,Ujjain,456006,11,76
2025-11-12,Madhya Pradesh,Ujjain,456222,0,12
2025-11-12,Madhya Pradesh,Ujjain,456224,2,18
2025-11-12,Madhya Pradesh,Ujjain,456441,4,29
2025-11-12,Madhya Pradesh,Ujjain,456668,1,12
2025-11-12,Madhya Pradesh,Ujjain,456770,0,8
2025-11-12,Madhya Pradesh,Umaria,484001,1,6
2025-11-12,Madhya Pradesh,Vidisha,464113,0,7
2025-11-12,Madhya Pradesh,Vidisha,464220,0,12
2025-11-12,Madhya Pradesh,West Nimar,451115,0,2
2025-11-12,Madhya Pradesh,West Nimar,451332,0,1
2025-10-22,Madhya Pradesh,Agar Malwa,465449,1,3
2025-10-22,Madhya Pradesh,Alirajpur,457990,0,1
2025-10-22,Madhya Pradesh,Anuppur,484444,0,1
2025-10-22,Madhya Pradesh,Balaghat,481551,0,1
2025-10-22,Madhya Pradesh,Betul,460330,0,1
2025-10-22,Madhya Pradesh,Bhind,477105,1,0
2025-10-22,Madhya Pradesh,Bhind,477441,0,1
2025-10-22,Madhya Pradesh,Bhopal,462023,1,1
2025-10-22,Madhya Pradesh,Bhopal,462038,0,4
2025-10-22,Madhya Pradesh,Bhopal,462047,0,1
2025-10-22,Madhya Pradesh,Burhanpur,450445,1,0
2025-10-22,Madhya Pradesh,Chhatarpur,471201,0,1
2025-10-22,Madhya Pradesh,Chhatarpur,471313,1,0
2025-10-22,Madhya Pradesh,Chhatarpur,471315,1,0
2025-10-22,Madhya Pradesh,Chhatarpur,471405,1,0
2025-10-22,Madhya Pradesh,Chhatarpur,471411,1,1
2025-10-22,Madhya Pradesh,Chhindwara,480001,0,5
2025-10-22,Madhya Pradesh,Chhindwara,480111,0,1
2025-10-22,Madhya Pradesh,Chhindwara,480115,0,1
2025-10-22,Madhya Pradesh,Chhindwara,480223,0,1
2025-10-22,Madhya Pradesh,Chhindwara,480224,1,1
2025-10-22,Madhya Pradesh,Dewas,455332,0,1
2025-10-22,Madhya Pradesh,Dhar,454001,1,1
2025-10-22,Madhya Pradesh,Dindori,481882,0,1
2025-10-22,Madhya Pradesh,Dindori,481885,0,0
2025-10-22,Madhya Pradesh,Gwalior,474005,1,0
2025-10-22,Madhya Pradesh,Gwalior,475330,1,1
2025-10-22,Madhya Pradesh,Indore,452005,1,0
2025-10-22,Madhya Pradesh,Indore,452007,0,2
2025-10-22,Madhya Pradesh,Indore,452012,1,3
2025-10-22,Madhya Pradesh,Indore,453441,0,3
2025-10-22,Madhya Pradesh,Jabalpur,482001,0,3
2025-10-22,Madhya Pradesh,Jabalpur,483119,0,1
2025-10-22,Madhya Pradesh,Jhabua,457661,0,8
2025-10-22,Madhya Pradesh,Katni,483331,0,1
2025-10-22,Madhya Pradesh,Katni,483501,1,2
2025-10-22,Madhya Pradesh,Khandwa,450117,0,1
2025-10-22,Madhya Pradesh,Khargone,451113,0,1
2025-10-22,Madhya Pradesh,Maihar,485772,0,1
2025-10-22,Madhya Pradesh,Maihar,485881,0,1
2025-10-22,Madhya Pradesh,Mandla,481776,0,1
2025-10-22,Madhya Pradesh,Mandsaur,458880,0,1
2025-10-22,Madhya Pradesh,Mandsaur,458883,0,1
2025-10-22,Madhya Pradesh,Mauganj,486335,0,1
2025-10-22,Madhya Pradesh,Morena,476228,0,1
2025-10-22,Madhya Pradesh,Morena,476229,0,1
2025-10-22,Madhya Pradesh,Morena,476554,2,1
2025-10-22,Madhya Pradesh,Narmadapuram,461111,0,1
2025-10-22,Madhya Pradesh,Narmadapuram,461668,0,1
2025-10-22,Madhya Pradesh,Narmadapuram,461771,0,1
2025-10-22,Madhya Pradesh,Neemuch,458330,1,1
2025-10-22,Madhya Pradesh,Niwari,472446,0,1
2025-10-22,Madhya Pradesh,Panna,488222,2,0
2025-10-22,Madhya Pradesh,Panna,488333,0,2
2025-10-22,Madhya Pradesh,Panna,488442,0,1
2025-10-22,Madhya Pradesh,Raisen,464990,0,1
2025-10-22,Madhya Pradesh,Rajgarh,465674,0,4
2025-10-22,Madhya Pradesh,Ratlam,457222,0,1
2025-10-22,Madhya Pradesh,Rewa,486114,1,0
2025-10-22,Madhya Pradesh,Rewa,486226,1,1
2025-10-22,Madhya Pradesh,Rewa,486553,0,1
2025-10-22,Madhya Pradesh,Sagar,470113,0,2
2025-10-22,Madhya Pradesh,Sagar,470235,0,1
2025-10-22,Madhya Pradesh,Sagar,470335,1,1
2025-10-22,Madhya Pradesh,Satna,485111,1,0
2025-10-22,Madhya Pradesh,Satna,485447,1,0
2025-10-22,Madhya Pradesh,Seoni,480667,1,0
2025-10-22,Madhya Pradesh,Shajapur,465339,0,1
2025-10-22,Madhya Pradesh,Shivpuri,473665,2,0
2025-10-22,Madhya Pradesh,Vidisha,464224,1,1
2025-10-22,Madhya Pradesh,Vidisha,464258,0,1
2025-10-22,Madhya Pradesh,Vidisha,464337,0,1
2025-10-22,Madhya Pradesh,West Nimar,451001,0,1
2025-10-24,Madhya Pradesh,Agar Malwa,465445,1,1
2025-10-24,Madhya Pradesh,Agar Malwa,465550,1,1
2025-10-24,Madhya Pradesh,Alirajpur,457887,2,19
2025-10-24,Madhya Pradesh,Anuppur,484334,2,8
2025-10-24,Madhya Pradesh,Balaghat,481116,0,2
2025-10-24,Madhya Pradesh,Balaghat,481449,4,14
2025-10-24,Madhya Pradesh,Barwani,451660,0,6
2025-10-24,Madhya Pradesh,Betul,460554,2,2
2025-10-24,Madhya Pradesh,Bhind,477445,4,18
2025-10-24,Madhya Pradesh,Bhind,477446,1,1
2025-10-24,Madhya Pradesh,Bhind,477555,1,6
2025-10-24,Madhya Pradesh,Bhind,477557,2,12
2025-10-24,Madhya Pradesh,Bhopal,462016,0,16
2025-10-24,Madhya Pradesh,Bhopal,462024,2,5
2025-10-24,Madhya Pradesh,Bhopal,462042,0,24
2025-10-24,Madhya Pradesh,Bhopal,462043,6,24
2025-10-24,Madhya Pradesh,Bhopal,462044,1,2
2025-10-24,Madhya Pradesh,Bhopal,462101,3,7
2025-10-24,Madhya Pradesh,Bhopal,462420,0,3
2025-10-24,Madhya Pradesh,Burhanpur,450221,1,4
2025-10-24,Madhya Pradesh,Chhatarpur,471301,1,4
2025-10-24,Madhya Pradesh,Chhatarpur,471411,1,7
2025-10-24,Madhya Pradesh,Chhatarpur,471515,2,10
2025-10-24,Madhya Pradesh,Chhindwara,480449,1,1
2025-10-24,Madhya Pradesh,Chhindwara,480551,2,14
2025-10-24,Madhya Pradesh,Damoh,470664,0,14
2025-10-24,Madhya Pradesh,Damoh,470672,0,7
2025-10-24,Madhya Pradesh,Damoh,470673,3,12
2025-10-24,Madhya Pradesh,Damoh,470675,1,3
2025-10-24,Madhya Pradesh,Datia,475661,3,27
2025-10-24,Madhya Pradesh,Dewas,455339,1,3
2025-10-24,Madhya Pradesh,Dewas,455459,0,4
2025-10-24,Madhya Pradesh,Dhar,454331,3,20
2025-10-24,Madhya Pradesh,Dhar,454365,0,1
2025-10-24,Madhya Pradesh,Dhar,454449,0,18
2025-10-24,Madhya Pradesh,Dhar,454774,0,2
2025-10-24,Madhya Pradesh,Dindori,481672,0,5
2025-10-24,Madhya Pradesh,Dindori,481778,0,5
2025-10-24,Madhya Pradesh,Dindori,481884,0,3
2025-10-24,Madhya Pradesh,East Nimar,450114,1,3
2025-10-24,Madhya Pradesh,East Nimar,450551,0,2
2025-10-24,Madhya Pradesh,East Nimar,450554,0,1
2025-10-24,Madhya Pradesh,East Nimar,451001,1,5
2025-10-24,Madhya Pradesh,East Nimar,451115,0,1
2025-10-24,Madhya Pradesh,Guna,473001,2,23
2025-10-24,Madhya Pradesh,Guna,473222,2,6
2025-10-24,Madhya Pradesh,Gwalior,474011,2,14
2025-10-24,Madhya Pradesh,Gwalior,475002,0,2
2025-10-24,Madhya Pradesh,Harda,461228,0,9
2025-10-24,Madhya Pradesh,Harda,461331,1,7
2025-10-24,Madhya Pradesh,Harda,461441,1,7
2025-10-24,Madhya Pradesh,Hoshangabad,461110,0,1
2025-10-24,Madhya Pradesh,Hoshangabad,461775,2,11
2025-10-24,Madhya Pradesh,Indore,452009,0,21
2025-10-24,Madhya Pradesh,Indore,452011,2,12
2025-10-24,Madhya Pradesh,Indore,453112,0,7
2025-10-24,Madhya Pradesh,Indore,453115,0,6
2025-10-24,Madhya Pradesh,Indore,453220,0,7
2025-10-24,Madhya Pradesh,Indore,453331,1,13
2025-10-24,Madhya Pradesh,Indore,453555,1,4
2025-10-24,Madhya Pradesh,Jabalpur,482056,0,1
2025-10-24,Madhya Pradesh,Jabalpur,483001,1,6
2025-10-24,Madhya Pradesh,Jabalpur,483110,1,6
2025-10-24,Madhya Pradesh,Jabalpur,483220,0,9
2025-10-24,Madhya Pradesh,Jabalpur,483225,1,11
2025-10-24,Madhya Pradesh,Jhabua,457990,0,1
2025-10-24,Madhya Pradesh,Jhabua,457993,1,9
2025-10-24,Madhya Pradesh,Katni,483773,0,13
2025-10-24,Madhya Pradesh,Katni,483775,2,17
2025-10-24,Madhya Pradesh,Katni,483880,4,16
2025-10-24,Madhya Pradesh,Khandwa,450551,2,3
2025-10-24,Madhya Pradesh,Khandwa,451115,2,3
2025-10-24,Madhya Pradesh,Khargone,451111,1,7
2025-10-24,Madhya Pradesh,Khargone,451220,0,4
2025-10-24,Madhya Pradesh,Maihar,485773,0,4
2025-10-24,Madhya Pradesh,Maihar,485775,0,6
2025-10-24,Madhya Pradesh,Maihar,485881,0,8
2025-10-24,Madhya Pradesh,Mandla,481665,1,1
2025-10-24,Madhya Pradesh,Mandla,481771,0,2
2025-10-24,Madhya Pradesh,Mandsaur,458339,0,1
2025-10-24,Madhya Pradesh,Mandsaur,458664,0,5
2025-10-24,Madhya Pradesh,Mandsaur,458895,2,4
2025-10-24,Madhya Pradesh,Mauganj,486123,0,1
2025-10-24,Madhya Pradesh,Mauganj,486333,0,2
2025-10-24,Madhya Pradesh,Morena,476111,1,29
2025-10-24,Madhya Pradesh,Morena,476134,0,4
2025-10-24,Madhya Pradesh,Morena,476444,1,9
2025-10-24,Madhya Pradesh,Morena,476554,1,11
2025-10-24,Madhya Pradesh,Narmadapuram,461111,1,3
2025-10-24,Madhya Pradesh,Narmadapuram,461668,0,1
2025-10-24,Madhya Pradesh,Narmadapuram,461990,0,7
2025-10-24,Madhya Pradesh,Narsinghpur,487114,1,0
2025-10-24,Madhya Pradesh,Narsinghpur,487334,1,5
2025-10-24,Madhya Pradesh,Neemuch,458110,1,12
2025-10-24,Madhya Pradesh,Neemuch,458116,1,10
2025-10-24,Madhya Pradesh,Neemuch,458220,0,6
2025-10-24,Madhya Pradesh,Neemuch,458336,1,2
2025-10-24,Madhya Pradesh,Neemuch,458470,0,1
2025-10-24,Madhya Pradesh,Niwari,472337,0,3
2025-10-24,Madhya Pradesh,Niwari,472442,0,5
2025-10-24,Madhya Pradesh,Pandhurna,480105,0,1
2025-10-24,Madhya Pradesh,Panna,488101,0,1
2025-10-24,Madhya Pradesh,Raisen,464770,1,13
2025-10-24,Madhya Pradesh,Raisen,464986,0,18
2025-10-24,Madhya Pradesh,Raisen,464993,0,5
2025-10-24,Madhya Pradesh,Rajgarh,465661,2,13
2025-10-24,Madhya Pradesh,Rajgarh,465677,3,3
2025-10-24,Madhya Pradesh,Rajgarh,465683,1,5
2025-10-24,Madhya Pradesh,Rajgarh,465687,1,4
2025-10-24,Madhya Pradesh,Rajgarh,465693,0,6
2025-10-24,Madhya Pradesh,Rajgarh,465697,1,9
2025-10-24,Madhya Pradesh,Rewa,486002,0,2
2025-10-24,Madhya Pradesh,Rewa,486115,1,20
2025-10-24,Madhya Pradesh,Rewa,486223,7,44
2025-10-24,Madhya Pradesh,Rewa,486226,0,25
2025-10-24,Madhya Pradesh,Rewa,486445,2,10
2025-10-24,Madhya Pradesh,Rewa,486450,0,9
2025-10-24,Madhya Pradesh,Rewa,486550,0,7
2025-10-24,Madhya Pradesh,Sagar,470117,2,19
2025-10-24,Madhya Pradesh,Sagar,470229,0,1
2025-10-24,Madhya Pradesh,Sagar,470335,2,26
2025-10-24,Madhya Pradesh,Sagar,470339,1,18
2025-10-24,Madhya Pradesh,Satna,485005,4,2
2025-10-24,Madhya Pradesh,Satna,485111,3,10
2025-10-24,Madhya Pradesh,Satna,485113,1,5
2025-10-24,Madhya Pradesh,Satna,485115,4,30
2025-10-24,Madhya Pradesh,Satna,485666,0,11
2025-10-24,Madhya Pradesh,Satna,485772,1,16
2025-10-24,Madhya Pradesh,Satna,485775,1,17
2025-10-24,Madhya Pradesh,Sehore,466115,1,5
2025-10-24,Madhya Pradesh,Sehore,466116,0,5
2025-10-24,Madhya Pradesh,Sehore,466120,0,4
2025-10-24,Madhya Pradesh,Sehore,466445,1,8
2025-10-24,Madhya Pradesh,Sehore,466448,0,2
2025-10-24,Madhya Pradesh,Seoni,480771,0,5
2025-10-24,Madhya Pradesh,Seoni,480994,0,3
2025-10-24,Madhya Pradesh,Shahdol,484114,0,2
2025-10-24,Madhya Pradesh,Shahdol,484774,4,37
2025-10-24,Madhya Pradesh,Shajapur,465223,0,3
2025-10-24,Madhya Pradesh,Shajapur,465226,2,5
2025-10-24,Madhya Pradesh,Shajapur,465227,0,5
2025-10-24,Madhya Pradesh,Shajapur,465337,0,9
2025-10-24,Madhya Pradesh,Shajapur,465339,1,9
2025-10-24,Madhya Pradesh,Sheopur,476355,1,10
2025-10-24,Madhya Pradesh,Shivpuri,473781,0,14
2025-10-24,Madhya Pradesh,Shivpuri,473880,0,4
2025-10-24,Madhya Pradesh,Sidhi,486771,8,51
2025-10-24,Madhya Pradesh,Singrauli,486670,2,3
2025-10-24,Madhya Pradesh,Singrauli,486892,3,40
2025-10-24,Madhya Pradesh,Tikamgarh,472246,1,9
2025-10-24,Madhya Pradesh,Ujjain,456331,0,2
2025-10-24,Madhya Pradesh,Ujjain,456443,0,5
2025-10-24,Madhya Pradesh,Ujjain,456771,2,9
2025-10-24,Madhya Pradesh,Ujjain,456776,0,1
2025-10-24,Madhya Pradesh,Umaria,484665,2,13
2025-10-24,Madhya Pradesh,Vidisha,464113,0,3
2025-10-24,Madhya Pradesh,Vidisha,464221,7,18
2025-10-24,Madhya Pradesh,West Nimar,450661,0,1
2025-11-15,Madhya Pradesh,Agar Malwa,465449,0,11
2025-11-15,Madhya Pradesh,Anuppur,484336,0,7
2025-11-15,Madhya Pradesh,Anuppur,484440,0,4
2025-11-15,Madhya Pradesh,Ashok Nagar,473440,0,2
2025-11-15,Madhya Pradesh,Balaghat,481115,6,13
2025-11-15,Madhya Pradesh,Balaghat,481117,0,1
2025-11-15,Madhya Pradesh,Balaghat,481226,0,9
2025-11-15,Madhya Pradesh,Balaghat,481449,2,9
2025-11-15,Madhya Pradesh,Balaghat,481551,2,5
2025-11-15,Madhya Pradesh,Barwani,451551,4,34
2025-11-15,Madhya Pradesh,Barwani,451770,1,7
2025-11-15,Madhya Pradesh,Barwani,451881,0,6
2025-11-15,Madhya Pradesh,Betul,460001,3,23
2025-11-15,Madhya Pradesh,Betul,460330,8,15
2025-11-15,Madhya Pradesh,Betul,460663,2,5
2025-11-15,Madhya Pradesh,Betul,460666,0,2
2025-11-15,Madhya Pradesh,Betul,460668,1,3
2025-11-15,Madhya Pradesh,Betul,461441,0,2
2025-11-15,Madhya Pradesh,Bhind,477333,0,3
2025-11-15,Madhya Pradesh,Bhind,477445,2,21
2025-11-15,Madhya Pradesh,Bhind,477446,1,6
2025-11-15,Madhya Pradesh,Bhind,477660,2,17
2025-11-15,Madhya Pradesh,Bhopal,462004,0,1
2025-11-15,Madhya Pradesh,Bhopal,463111,0,1
2025-11-15,Madhya Pradesh,Chhatarpur,471105,0,5
2025-11-15,Madhya Pradesh,Chhatarpur,471318,3,5
2025-11-15,Madhya Pradesh,Chhatarpur,471606,0,6
2025-11-15,Madhya Pradesh,Chhatarpur,471625,1,6
2025-11-15,Madhya Pradesh,Chhindwara,480001,8,39
2025-11-15,Madhya Pradesh,Chhindwara,480107,1,3
2025-11-15,Madhya Pradesh,Chhindwara,480221,2,5
2025-11-15,Madhya Pradesh,Chhindwara,480223,2,9
2025-11-15,Madhya Pradesh,Chhindwara,480337,0,2
2025-11-15,Madhya Pradesh,Chhindwara,480551,0,9
2025-11-15,Madhya Pradesh,Chhindwara,480559,4,9
2025-11-15,Madhya Pradesh,Damoh,470666,1,7
2025-11-15,Madhya Pradesh,Damoh,470675,0,2
2025-11-15,Madhya Pradesh,Damoh,470881,2,4
2025-11-15,Madhya Pradesh,Datia,475661,4,52
2025-11-15,Madhya Pradesh,Datia,475671,0,6
2025-11-15,Madhya Pradesh,Datia,475675,2,10
2025-11-15,Madhya Pradesh,Datia,475686,0,7
2025-11-15,Madhya Pradesh,Dewas,455115,0,2
2025-11-15,Madhya Pradesh,Dewas,455116,0,2
2025-11-15,Madhya Pradesh,Dewas,455221,0,4
2025-11-15,Madhya Pradesh,Dhar,454221,2,9
2025-11-15,Madhya Pradesh,Dhar,454660,1,12
2025-11-15,Madhya Pradesh,Dhar,454773,0,4
2025-11-15,Madhya Pradesh,Dhar,454774,0,1
2025-11-15,Madhya Pradesh,East Nimar,450771,1,0
2025-11-15,Madhya Pradesh,Guna,473105,3,17
2025-11-15,Madhya Pradesh,Guna,473111,1,4
2025-11-15,Madhya Pradesh,Guna,473222,2,15
2025-11-15,Madhya Pradesh,Guna,473287,0,19
2025-11-15,Madhya Pradesh,Gwalior,474002,1,6
2025-11-15,Madhya Pradesh,Gwalior,474003,4,25
2025-11-15,Madhya Pradesh,Gwalior,474006,12,56
2025-11-15,Madhya Pradesh,Gwalior,474011,2,23
2025-11-15,Madhya Pradesh,Gwalior,474020,1,10
2025-11-15,Madhya Pradesh,Gwalior,475005,1,1
2025-11-15,Madhya Pradesh,Gwalior,475115,0,7
2025-11-15,Madhya Pradesh,Gwalior,475220,2,17
2025-11-15,Madhya Pradesh,Hoshangabad,461001,0,11
2025-11-15,Madhya Pradesh,Hoshangabad,461111,1,7
2025-11-15,Madhya Pradesh,Hoshangabad,461115,1,1
2025-11-15,Madhya Pradesh,Hoshangabad,461881,0,1
2025-11-15,Madhya Pradesh,Indore,452001,7,49
2025-11-15,Madhya Pradesh,Jabalpur,482002,4,37
2025-11-15,Madhya Pradesh,Jabalpur,482003,6,30
2025-11-15,Madhya Pradesh,Jabalpur,482004,4,23
2025-11-15,Madhya Pradesh,Jabalpur,482009,1,6
2025-11-15,Madhya Pradesh,Jabalpur,482011,1,0
2025-11-15,Madhya Pradesh,Jabalpur,483053,0,2
2025-11-15,Madhya Pradesh,Jabalpur,483222,0,8
2025-11-15,Madhya Pradesh,Jhabua,457661,8,41
2025-11-15,Madhya Pradesh,Jhabua,457777,3,49
2025-11-15,Madhya Pradesh,Katni,483330,0,4
2025-11-15,Madhya Pradesh,Khargone,451221,0,5
2025-11-15,Madhya Pradesh,Khargone,451224,0,14
2025-11-15,Madhya Pradesh,Khargone,451228,3,7
2025-11-15,Madhya Pradesh,Mandsaur,458664,1,9
2025-11-15,Madhya Pradesh,Mandsaur,458778,0,5
2025-11-15,Madhya Pradesh,Mandsaur,458895,0,8
2025-11-15,Madhya Pradesh,Narmadapuram,461001,0,3
2025-11-15,Madhya Pradesh,Narmadapuram,461115,0,3
2025-11-15,Madhya Pradesh,Narmadapuram,461990,0,4
2025-11-15,Madhya Pradesh,Narsimhapur,487001,0,1
2025-11-15,Madhya Pradesh,Narsimhapur,487337,0,1
2025-11-15,Madhya Pradesh,Narsimhapur,487551,0,2
2025-11-15,Madhya Pradesh,Narsinghpur,487555,1,0
2025-11-15,Madhya Pradesh,Narsinghpur,487771,1,3
2025-11-15,Madhya Pradesh,Neemuch,458220,0,4
2025-11-15,Madhya Pradesh,Neemuch,458330,3,7
2025-11-15,Madhya Pradesh,Neemuch,458336,0,2
2025-11-15,Madhya Pradesh,Neemuch,458468,0,4
2025-11-15,Madhya Pradesh,Niwari,472336,0,1
2025-11-15,Madhya Pradesh,Panna,488222,2,10
2025-11-15,Madhya Pradesh,Panna,488442,3,14
2025-11-15,Madhya Pradesh,Panna,488446,0,17
2025-11-15,Madhya Pradesh,Raisen,464651,1,1
2025-11-15,Madhya Pradesh,Raisen,464671,0,4
2025-11-15,Madhya Pradesh,Rajgarh,465661,1,13
2025-11-15,Madhya Pradesh,Rajgarh,465674,4,20
2025-11-15,Madhya Pradesh,Rajgarh,465679,3,5
2025-11-15,Madhya Pradesh,Rajgarh,465680,0,5
2025-11-15,Madhya Pradesh,Ratlam,457340,0,1
2025-11-15,Madhya Pradesh,Rewa,486005,0,7
2025-11-15,Madhya Pradesh,Rewa,486006,4,3
2025-11-15,Madhya Pradesh,Rewa,486115,1,5
2025-11-15,Madhya Pradesh,Rewa,486553,3,11
2025-11-15,Madhya Pradesh,Sagar,470002,8,31
2025-11-15,Madhya Pradesh,Sagar,470111,0,2
2025-11-15,Madhya Pradesh,Sagar,470119,4,5
2025-11-15,Madhya Pradesh,Sagar,470221,0,5
2025-11-15,Madhya Pradesh,Sagar,470228,1,5
2025-11-15,Madhya Pradesh,Sagar,470337,1,4
2025-11-15,Madhya Pradesh,Satna,485114,1,1
2025-11-15,Madhya Pradesh,Satna,485551,1,2
2025-11-15,Madhya Pradesh,Satna,485772,1,12
2025-11-15,Madhya Pradesh,Sehore,466113,0,1
2025-11-15,Madhya Pradesh,Sehore,466116,2,7
2025-11-15,Madhya Pradesh,Sehore,466445,1,3
2025-11-15,Madhya Pradesh,Sehore,466651,1,5
2025-11-15,Madhya Pradesh,Seoni,480888,0,11
2025-11-15,Madhya Pradesh,Shahdol,484334,1,3
2025-11-15,Madhya Pradesh,Shajapur,465110,0,3
2025-11-15,Madhya Pradesh,Shajapur,465445,0,2
2025-11-15,Madhya Pradesh,Shivpuri,473662,1,5
2025-11-15,Madhya Pradesh,Shivpuri,473770,0,7
2025-11-15,Madhya Pradesh,Shivpuri,473774,1,21
2025-11-15,Madhya Pradesh,Shivpuri,473885,0,9
2025-11-15,Madhya Pradesh,Shivpuri,475110,0,1
2025-11-15,Madhya Pradesh,Sidhi,486666,3,10
2025-11-15,Madhya Pradesh,Sidhi,486670,1,14
2025-11-15,Madhya Pradesh,Sidhi,486771,3,31
2025-11-15,Madhya Pradesh,Sidhi,486775,1,17
2025-11-15,Madhya Pradesh,Singrauli,486882,3,29
2025-11-15,Madhya Pradesh,Tikamgarh,472338,0,7
2025-11-15,Madhya Pradesh,Ujjain,456001,2,24
2025-11-15,Madhya Pradesh,Ujjain,456335,2,10
2025-11-15,Madhya Pradesh,Ujjain,456661,0,5
2025-11-15,Madhya Pradesh,Vidisha,464001,4,33
2025-11-15,Madhya Pradesh,Vidisha,464114,0,26
2025-11-15,Madhya Pradesh,Vidisha,464221,2,22
2025-11-15,Madhya Pradesh,Vidisha,464331,1,9
2025-11-15,Madhya Pradesh,West Nimar,451115,0,3
2025-12-06,Madhya Pradesh,Agar Malwa,465449,4,29
2025-12-06,Madhya Pradesh,Alirajpur,457882,7,12
2025-12-06,Madhya Pradesh,Alirajpur,457888,1,32
2025-12-06,Madhya Pradesh,Anuppur,484116,2,3
2025-12-06,Madhya Pradesh,Anuppur,484330,7,6
2025-12-06,Madhya Pradesh,Anuppur,484334,1,28
2025-12-06,Madhya Pradesh,Anuppur,484440,2,5
2025-12-06,Madhya Pradesh,Anuppur,484444,2,3
2025-12-06,Madhya Pradesh,Anuppur,484446,2,6
2025-12-06,Madhya Pradesh,Ashok Nagar,473440,1,3
2025-12-06,Madhya Pradesh,Balaghat,480661,1,0
2025-12-06,Madhya Pradesh,Balaghat,481001,3,12
2025-12-06,Madhya Pradesh,Balaghat,481111,3,9
2025-12-06,Madhya Pradesh,Balaghat,481117,1,4
2025-12-06,Madhya Pradesh,Balaghat,481331,2,12
2025-12-06,Madhya Pradesh,Balaghat,481337,2,6
2025-12-06,Madhya Pradesh,Balaghat,481445,4,10
2025-12-06,Madhya Pradesh,Barwani,451447,5,42
2025-12-06,Madhya Pradesh,Barwani,451551,8,60
2025-12-06,Madhya Pradesh,Barwani,451881,1,9
2025-12-06,Madhya Pradesh,Betul,460110,6,11
2025-12-06,Madhya Pradesh,Betul,460330,11,21
2025-12-06,Madhya Pradesh,Betul,460440,12,10
2025-12-06,Madhya Pradesh,Betul,460449,5,8
2025-12-06,Madhya Pradesh,Betul,460557,1,3
2025-12-06,Madhya Pradesh,Betul,460661,9,11
2025-12-06,Madhya Pradesh,Betul,460665,0,4
2025-12-06,Madhya Pradesh,Bhind,477441,0,15
2025-12-06,Madhya Pradesh,Bhind,477446,0,8
2025-12-06,Madhya Pradesh,Bhind,477449,0,5
2025-12-06,Madhya Pradesh,Bhopal,462001,6,63
2025-12-06,Madhya Pradesh,Bhopal,462011,0,1
2025-12-06,Madhya Pradesh,Bhopal,462022,6,39
2025-12-06,Madhya Pradesh,Bhopal,462024,0,4
2025-12-06,Madhya Pradesh,Bhopal,462026,0,17
2025-12-06,Madhya Pradesh,Bhopal,462030,3,24
2025-12-06,Madhya Pradesh,Bhopal,462037,1,4
2025-12-06,Madhya Pradesh,Bhopal,462039,2,14
2025-12-06,Madhya Pradesh,Bhopal,462042,3,50
2025-12-06,Madhya Pradesh,Chhatarpur,471105,1,13
2025-12-06,Madhya Pradesh,Chhatarpur,471111,2,18
2025-12-06,Madhya Pradesh,Chhatarpur,471510,7,25
2025-12-06,Madhya Pradesh,Chhindwara,460663,0,1
2025-12-06,Madhya Pradesh,Chhindwara,480105,0,3
2025-12-06,Madhya Pradesh,Chhindwara,480109,0,1
2025-12-06,Madhya Pradesh,Chhindwara,480223,5,7
2025-12-06,Madhya Pradesh,Chhindwara,480224,3,12
2025-12-06,Madhya Pradesh,Chhindwara,480331,1,15
2025-12-06,Madhya Pradesh,Chhindwara,480334,3,10
2025-12-06,Madhya Pradesh,Chhindwara,480441,6,25
2025-12-06,Madhya Pradesh,Damoh,470664,0,20
2025-12-06,Madhya Pradesh,Damoh,470673,2,11
2025-12-06,Madhya Pradesh,Damoh,470675,0,3
2025-12-06,Madhya Pradesh,Damoh,470771,4,10
2025-12-06,Madhya Pradesh,Damoh,470881,0,13
2025-12-06,Madhya Pradesh,Datia,475661,15,74
2025-12-06,Madhya Pradesh,Datia,475671,0,7
2025-12-06,Madhya Pradesh,Dewas,455001,12,65
2025-12-06,Madhya Pradesh,Dewas,455118,3,24
2025-12-06,Madhya Pradesh,Dewas,455221,0,6
2025-12-06,Madhya Pradesh,Dewas,455336,1,13
2025-12-06,Madhya Pradesh,Dhar,454335,1,13
2025-12-06,Madhya Pradesh,Dindori,481879,4,15
